Date de l'export,Code du département,Libellé du département,Code du canton,Libellé du canton,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs,% Blancs/Ins,% Blancs/Vot,Nuls,% Nuls/Ins,% Nuls/Vot,Exprimés,% Exp/Ins,% Exp/Vot,N°Panneau0,Nuance0,Binôme0,Sièges0,Voix0,% Voix/Ins0,% Voix/Exp0,N°Panneau1,Nuance1,Binôme1,Sièges1,Voix1,% Voix/Ins1,% Voix/Exp1,N°Panneau2,Nuance2,Binôme2,Sièges2,Voix2,% Voix/Ins2,% Voix/Exp2
30/03/2015 13:59,34,HERAULT,25,Sète,31447,13023,41.41,18424,58.59,959,3.05,5.21,597,1.9,3.24,16868,53.64,91.55,4,BC-FG,Mme CALUEBA-RIZZOLO Véronique et M. LIBERTI François,Elus,8801,27.99,52.18,2,BC-FN,M. LIGUORI Gaëtan et Mme ROQUES Myriam, ,8067,25.65,47.82,,,,,,,
30/03/2015 13:59,35,ILLE ET VILAINE,1,Antrain,25484,12324,48.36,13160,51.64,742,2.91,5.64,416,1.63,3.16,12002,47.1,91.2,2,BC-DVG,M. RAULT Henri et Mme RIO-DANIELOU Florence, ,5990,23.5,49.91,3,BC-UD,M. DE GOUVION SAINT CYR Aymar et Mme MEIGNAN Laëtitia,Elus,6012,23.59,50.09,,,,,,,
30/03/2015 13:59,35,ILLE ET VILAINE,2,Bain-de-Bretagne,21288,10324,48.5,10964,51.5,756,3.55,6.9,324,1.52,2.96,9884,46.43,90.15,3,BC-UD,Mme DRÉAN Nadine et M. MELLET Yvon,Elus,6801,31.95,68.81,1,BC-FN,Mme DESOIZE Marie et M. JOURDAIN Thomas, ,3083,14.48,31.19,,,,,,,
30/03/2015 13:59,35,ILLE ET VILAINE,3,Betton,35962,16788,46.68,19174,53.32,700,1.95,3.65,348,0.97,1.81,18126,50.4,94.53,4,BC-SOC,Mme DAVID Claudine et M. GAUTIER Michel,Elus,9328,25.94,51.46,1,BC-UD,Mme CLEMENCEAU Corinne et M. GALLIER Maxime, ,8798,24.46,48.54,,,,,,,
30/03/2015 13:59,35,ILLE ET VILAINE,4,Bruz,29523,14997,50.8,14526,49.2,627,2.12,4.32,344,1.17,2.37,13555,45.91,93.32,5,BC-SOC,M. BONNIN Philippe et Mme ROL Sandrine,Elus,7406,25.09,54.64,2,BC-UD,Mme BOYER-HEULOT Delphine et M. LOUAPRE Auguste, ,6149,20.83,45.36,,,,,,,
30/03/2015 13:59,35,ILLE ET VILAINE,5,Châteaugiron,27883,14478,51.92,13405,48.08,538,1.93,4.01,293,1.05,2.19,12574,45.1,93.8,4,BC-UG,M. LENFANT Stéphane et Mme RENAULT Marie-Noëlle, ,5280,18.94,41.99,3,BC-DVD,Mme DE LA VERGNE Aude et M. HUBERT Louis,Elus,7294,26.16,58.01,,,,,,,
30/03/2015 13:59,35,ILLE ET VILAINE,6,Combourg,22537,10486,46.53,12051,53.47,573,2.54,4.75,361,1.6,3,11117,49.33,92.25,3,BC-DVG,Mme DUGUÉPÉROUX-HONORÉ Béatrice et M. LEFEUVRE André,Elus,6182,27.43,55.61,5,BC-DVD,M. BUISSET David et Mme GIROUX Yolande, ,4935,21.9,44.39,,,,,,,
30/03/2015 13:59,35,ILLE ET VILAINE,7,Dol-de-Bretagne,30846,14871,48.21,15975,51.79,1148,3.72,7.19,552,1.79,3.46,14275,46.28,89.36,4,BC-DVD,M. BOURGEAUX Jean-Luc et Mme TOUTANT Agnès,Elus,10350,33.55,72.5,2,BC-FN,Mme DE PRAT Sophie et M. PEDEZERT Fabien, ,3925,12.72,27.5,,,,,,,
30/03/2015 13:59,35,ILLE ET VILAINE,8,Fougères-1,22060,11088,50.26,10972,49.74,480,2.18,4.37,335,1.52,3.05,10157,46.04,92.57,1,BC-DVG,M. BARBETTE Olivier et Mme FERLAUX Patricia, ,3595,16.3,35.39,2,BC-UDI,M. BENOIT Thierry et Mme MIRAMONT Frédérique,Elus,6562,29.75,64.61,,,,,,,
30/03/2015 13:59,35,ILLE ET VILAINE,9,Fougères-2,23604,12067,51.12,11537,48.88,566,2.4,4.91,432,1.83,3.74,10539,44.65,91.35,1,BC-SOC,M. BESSON Eric et Mme PAPAIL Marie Cécile, ,3527,14.94,33.47,2,BC-DVD,Mme BIARD Isabelle et M. PAUTREL Louis,Elus,7012,29.71,66.53,,,,,,,
30/03/2015 13:59,35,ILLE ET VILAINE,10,La Guerche-de-Bretagne,28648,15190,53.02,13458,46.98,922,3.22,6.85,383,1.34,2.85,12153,42.42,90.3,3,BC-UMP,M. MASSIET DU BIEST Aymeric et Mme SOCKATH Monique,Elus,8596,30.01,70.73,2,BC-FN,Mme DUFORT Virginie et M. LEFRANCQ Marcel, ,3557,12.42,29.27,,,,,,,
30/03/2015 13:59,35,ILLE ET VILAINE,11,Guichen,23311,11031,47.32,12280,52.68,903,3.87,7.35,339,1.45,2.76,11038,47.35,89.89,5,BC-UG,M. MORAZIN Roger et Mme MOTEL Michèle,Elus,7515,32.24,68.08,1,BC-FN,M. GILOIS Louis et Mme TURPIN Véronique, ,3523,15.11,31.92,,,,,,,
30/03/2015 13:59,35,ILLE ET VILAINE,12,Janzé,27310,14082,51.56,13228,48.44,695,2.54,5.25,381,1.4,2.88,12152,44.5,91.87,3,BC-SOC,M. DAVIAU Jacques et Mme SOURDRILLE Françoise,Elus,6118,22.4,50.35,1,BC-UC,M. LECERF Jean-Marc et Mme MERCIER Laurence, ,6034,22.09,49.65,,,,,,,
30/03/2015 13:59,35,ILLE ET VILAINE,13,Liffré,24559,12141,49.44,12418,50.56,668,2.72,5.38,371,1.51,2.99,11379,46.33,91.63,1,BC-SOC,Mme COURTIGNÉ Isabelle et M. MARQUET Bernard,Elus,6698,27.27,58.86,3,BC-UD,Mme DAVAULT Nathalie et M. PICARD Hervé, ,4681,19.06,41.14,,,,,,,
30/03/2015 13:59,35,ILLE ET VILAINE,14,Melesse,23278,11451,49.19,11827,50.81,856,3.68,7.24,352,1.51,2.98,10619,45.62,89.79,2,BC-SOC,M. COULOMBEL Ludovic et Mme MESTRIES Gaëlle,Elus,6001,25.78,56.51,3,BC-DVD,M. ARBONA Jean-Michel et Mme DEPRESLE Antoinette, ,4618,19.84,43.49,,,,,,,
30/03/2015 13:59,35,ILLE ET VILAINE,15,Montauban-de-Bretagne,23156,11142,48.12,12014,51.88,557,2.41,4.64,317,1.37,2.64,11140,48.11,92.73,1,BC-UG,Mme GUÉE Madeleine et M. JALU Armel, ,4628,19.99,41.54,4,BC-DVD,Mme DAUGAN Marie et M. GUITTON Pierre,Elus,6512,28.12,58.46,,,,,,,
30/03/2015 13:59,35,ILLE ET VILAINE,16,Montfort-sur-Meu,26669,12641,47.4,14028,52.6,900,3.37,6.42,364,1.36,2.59,12764,47.86,90.99,3,BC-UG,Mme COURTEILLE Anne-Françoise et M. MARTINS Christophe,Elus,9344,35.04,73.21,2,BC-FN,Mme PORCHER Frédérique et M. RODIER Xavier, ,3420,12.82,26.79,,,,,,,
30/03/2015 13:59,35,ILLE ET VILAINE,17,Redon,26140,13816,52.85,12324,47.15,657,2.51,5.33,323,1.24,2.62,11344,43.4,92.05,1,BC-SOC,Mme MICHENOT Solène et M. PICHOT Franck,Elus,5994,22.93,52.84,4,BC-UDI,M. BOURGUET Vincent et Mme MOTEL Céline, ,5350,20.47,47.16,,,,,,,
30/03/2015 13:59,35,ILLE ET VILAINE,18,Rennes-1,22371,11616,51.92,10755,48.08,420,1.88,3.91,186,0.83,1.73,10149,45.37,94.37,6,BC-SOC,M. HERVE Marc et Mme ROUSSET Emmanuelle,Elus,5657,25.29,55.74,5,BC-UD,Mme DHALLUIN Amélie et M. LE BOUEC Philippe, ,4492,20.08,44.26,,,,,,,
30/03/2015 13:59,35,ILLE ET VILAINE,19,Rennes-2,19005,10196,53.65,8809,46.35,395,2.08,4.48,167,0.88,1.9,8247,43.39,93.62,2,BC-SOC,M. BONGART Damien et Mme DEBROISE Catherine,Elus,4847,25.5,58.77,3,BC-UD,M. CRESSARD Antoine et Mme TAILLANDIER Laurence, ,3400,17.89,41.23,,,,,,,
30/03/2015 13:59,35,ILLE ET VILAINE,20,Rennes-3,27231,14808,54.38,12423,45.62,715,2.63,5.76,357,1.31,2.87,11351,41.68,91.37,3,BC-SOC,M. BOURCIER Frédéric et Mme HAKNI-ROBIN Béatrice,Elus,7011,25.75,61.77,6,BC-DVD,Mme DANSAY Jocelyne et M. PELLE Yves, ,4340,15.94,38.23,,,,,,,
30/03/2015 13:59,35,ILLE ET VILAINE,21,Rennes-4,21198,11269,53.16,9929,46.84,457,2.16,4.6,207,0.98,2.08,9265,43.71,93.31,5,BC-SOC,Mme CONDOLF-FEREC Muriel et M. LE BOUGEANT Didier,Elus,5223,24.64,56.37,3,BC-UMP,M. BAUDET Guillaume et Mme ROLANDIN Catherine, ,4042,19.07,43.63,,,,,,,
30/03/2015 13:59,35,ILLE ET VILAINE,22,Rennes-5,23980,13520,56.38,10460,43.62,599,2.5,5.73,322,1.34,3.08,9539,39.78,91.2,4,BC-SOC,Mme ANDRO Gaëlle et M. ROGEMONT Marcel,Elus,5989,24.97,62.78,1,BC-UMP,M. BECHARA Gérard et Mme FONTAINE Michèle, ,3550,14.8,37.22,,,,,,,
30/03/2015 13:59,35,ILLE ET VILAINE,23,Rennes-6,22476,11755,52.3,10721,47.7,476,2.12,4.44,212,0.94,1.98,10033,44.64,93.58,5,BC-SOC,M. ANDRE François et Mme BRIAND Vera,Elus,5489,24.42,54.71,2,BC-UMP,M. CAILLARD Johann et Mme JEHANNO Anaïs, ,4544,20.22,45.29,,,,,,,
30/03/2015 13:59,35,ILLE ET VILAINE,24,Le Rheu,28593,14298,50.01,14295,49.99,880,3.08,6.16,434,1.52,3.04,12981,45.4,90.81,4,BC-SOC,Mme BILLARD Armelle et M. CHENUT Jean-Luc,Elus,8006,28,61.67,1,BC-DVD,Mme DE BLIC Marie et M. DES MINIÈRES Arnaud, ,4975,17.4,38.33,,,,,,,
30/03/2015 13:59,35,ILLE ET VILAINE,25,Saint-Malo-1,34735,17494,50.36,17241,49.64,833,2.4,4.83,482,1.39,2.8,15926,45.85,92.37,2,BC-DVG,M. HAMEL Joël et Mme LE TALLEC Michèle, ,7367,21.21,46.26,5,BC-UD,Mme LE GAGNE Anne et M. MAHIEU Pierre-Yves,Elus,8559,24.64,53.74,,,,,,,
30/03/2015 13:59,35,ILLE ET VILAINE,26,Saint-Malo-2,36824,18377,49.9,18447,50.1,890,2.42,4.82,507,1.38,2.75,17050,46.3,92.43,2,BC-UG,Mme HERVÉ Christine et M. PENHOUET Michel, ,8026,21.8,47.07,3,BC-UD,M. BELLOIR Nicolas et Mme GUYON Sophie,Elus,9024,24.51,52.93,,,,,,,
30/03/2015 13:59,36,INDRE,1,Ardentes,13435,5807,43.22,7628,56.78,229,1.7,3,114,0.85,1.49,7285,54.22,95.5,4,BC-UG,Mme CHAPUIS Mélanie et M. PETITPRETRE Jean,Elus,3037,22.61,41.69,2,BC-UD,M. BARACHET Didier et Mme VAURY Florence, ,2610,19.43,35.83,3,BC-FN,M. MERCIER Jordan et Mme ROPARS Claire, ,1638,12.19,22.48
30/03/2015 13:59,36,INDRE,2,Argenton-sur-Creuse,13970,5674,40.62,8296,59.38,257,1.84,3.1,169,1.21,2.04,7870,56.34,94.86,2,BC-SOC,M. BLIN Jean-Claude et Mme GIRAUD Jocelyne,Elus,3568,25.54,45.34,1,BC-UD,M. LIVERNETTE Ludovic et Mme VERT Martine, ,3086,22.09,39.21,3,BC-FN,M. DEMORAT Bernard et Mme PETIT Marie-Laure, ,1216,8.7,15.45
30/03/2015 13:59,36,INDRE,3,Le Blanc,14680,5996,40.84,8684,59.16,417,2.84,4.8,292,1.99,3.36,7975,54.33,91.84,4,BC-UG,Mme FAYN-DARGENTON Marie-Georges et M. PASQUER Alain, ,3609,24.58,45.25,5,BC-UD,M. BLONDEAU Gérard et Mme PERROT Françoise,Elus,4366,29.74,54.75,,,,,,,
30/03/2015 13:59,36,INDRE,5,Châteauroux-1,13420,7289,54.31,6131,45.69,466,3.47,7.6,281,2.09,4.58,5384,40.12,87.82,2,BC-UD,M. BLONDEAU Michel et Mme PETIPEZ Florence,Elus,4080,30.4,75.78,1,BC-FN,Mme ASSELIN Jacqueline et M. FOREST Hervé, ,1304,9.72,24.22,,,,,,,
30/03/2015 13:59,36,INDRE,6,Châteauroux-2,10535,6072,57.64,4463,42.36,376,3.57,8.42,235,2.23,5.27,3852,36.56,86.31,3,BC-SOC,Mme BENMANSOUR Kaltoum et M. THIBAULT Alain, ,1715,16.28,44.52,6,BC-UD,M. HUGON Jean-Yves et Mme JBARA-SOUNNI Imane,Elus,2137,20.28,55.48,,,,,,,
30/03/2015 13:59,36,INDRE,7,Châteauroux-3,13256,7135,53.82,6121,46.18,613,4.62,10.01,348,2.63,5.69,5160,38.93,84.3,4,BC-UD,M. FLEURET Marc et Mme MONJOINT Chantal,Elus,3520,26.55,68.22,2,BC-FN,M. COLOMBIER Matthieu et Mme WUNSCH Mylène, ,1640,12.37,31.78,,,,,,,
30/03/2015 13:59,36,INDRE,9,Issoudun,10869,5583,51.37,5286,48.63,386,3.55,7.3,181,1.67,3.42,4719,43.42,89.27,4,BC-SOC,Mme BARBIER Lucie et M. BOUGAULT Michel,Elus,3100,28.52,65.69,3,BC-FN,Mme BLONDEAU Amandine et M. DANJOU Olivier, ,1619,14.9,34.31,,,,,,,
30/03/2015 13:59,36,INDRE,10,Levroux,13256,5834,44.01,7422,55.99,559,4.22,7.53,244,1.84,3.29,6619,49.93,89.18,4,BC-UD,Mme BELLUROT Nadine et M. BRUN Michel,Elus,4519,34.09,68.27,5,BC-FN,Mme CAUZERET Catherine et M. RODIER Michel, ,2100,15.84,31.73,,,,,,,
30/03/2015 13:59,36,INDRE,12,Saint-Gaultier,13216,5779,43.73,7437,56.27,629,4.76,8.46,320,2.42,4.3,6488,49.09,87.24,3,BC-UD,Mme LACOU Lydie et M. MAYAUD Gérard,Elus,4369,33.06,67.34,1,BC-FN,Mme JOURDAIN Christelle et M. PETIT Laurent, ,2119,16.03,32.66,,,,,,,
30/03/2015 13:59,36,INDRE,13,Valençay,14250,5752,40.36,8498,59.64,594,4.17,6.99,292,2.05,3.44,7612,53.42,89.57,4,BC-UD,M. DOUCET Claude et Mme DUVOUX Mireille,Elus,5157,36.19,67.75,1,BC-FN,Mme NICOLAÏ-SANTINI Marie-Claude et M. VERDIN Michel, ,2455,17.23,32.25,,,,,,,
30/03/2015 13:59,37,INDRE ET LOIRE,1,Amboise,19864,8892,44.76,10972,55.24,292,1.47,2.66,110,0.55,1,10570,53.21,96.34,1,BC-SOC,Mme CORNIER-GOEHRING Laurence et M. LEVEAU Rémi,Elus,4178,21.03,39.53,3,BC-UD,M. BOUTARD Thierry et Mme FAUQUET Christine, ,4025,20.26,38.08,4,BC-FN,M. CARCHON Claude et Mme SELLIER Nelly, ,2367,11.92,22.39
30/03/2015 13:59,37,INDRE ET LOIRE,2,Ballan-Miré,17233,8603,49.92,8630,50.08,1053,6.11,12.2,318,1.85,3.68,7259,42.12,84.11,1,BC-UD,M. CHAS Alexandre et Mme TOURET Nathalie,Elus,5238,30.4,72.16,2,BC-FN,Mme PERRET Carole et M. POTTIER Jean-Michel, ,2021,11.73,27.84,,,,,,,
30/03/2015 13:59,37,INDRE ET LOIRE,3,Bléré,19473,8663,44.49,10810,55.51,282,1.45,2.61,105,0.54,0.97,10423,53.53,96.42,5,BC-SOC,Mme COUILLARD Maryse et M. LABARONNE Daniel, ,3894,20,37.36,3,BC-UD,Mme COCHIN Jocelyne et M. LOUAULT Vincent,Elus,4033,20.71,38.69,2,BC-FN,M. DIMEGLIO Marc et Mme MERMET Michèle, ,2496,12.82,23.95
30/03/2015 13:59,37,INDRE ET LOIRE,4,Château-Renault,27010,13028,48.23,13982,51.77,1208,4.47,8.64,350,1.3,2.5,12424,46,88.86,1,BC-UD,Mme DUPUIS Brigitte et M. GASCHET Jean-Pierre,Elus,7989,29.58,64.3,2,BC-FN,M. BRETAUDEAU Daniel et Mme CESVRE Isabelle, ,4435,16.42,35.7,,,,,,,
30/03/2015 13:59,37,INDRE ET LOIRE,5,Chinon,25943,12855,49.55,13088,50.45,1274,4.91,9.73,392,1.51,3,11422,44.03,87.27,1,BC-UD,M. LOIZON Eric et Mme RAIMOND-PAVERO Isabelle,Elus,8095,31.2,70.87,2,BC-FN,Mme PONTLEVOY-MASCART Flora et M. SALICHON Gérard, ,3327,12.82,29.13,,,,,,,
30/03/2015 13:59,37,INDRE ET LOIRE,6,Descartes,19141,7381,38.56,11760,61.44,305,1.59,2.59,162,0.85,1.38,11293,59,96.03,4,BC-SOC,Mme CELTON Laurence et M. GUIGNAUDEAU Michel, ,3347,17.49,29.64,2,BC-UD,M. DUBOIS Gérard et Mme GALLAND Geneviève,Elus,5517,28.82,48.85,1,BC-FN,Mme CHOUFFOT Laure-Marie et M. CLAEYSSEN Karl, ,2429,12.69,21.51
30/03/2015 13:59,37,INDRE ET LOIRE,7,Joué-lès-Tours,24744,13147,53.13,11597,46.87,679,2.74,5.85,321,1.3,2.77,10597,42.83,91.38,4,BC-SOC,Mme MOROY Marie-Line et M. TISON Vincent, ,4722,19.08,44.56,1,BC-UD,M. OSMOND Judicael et Mme TUROT Valérie,Elus,5875,23.74,55.44,,,,,,,
30/03/2015 13:59,37,INDRE ET LOIRE,8,Langeais,25716,11327,44.05,14389,55.95,1026,3.99,7.13,336,1.31,2.34,13027,50.66,90.53,2,BC-SOC,M. CARLES Jean-Marie et Mme CHAIGNEAU Martine,Elus,7365,28.64,56.54,5,BC-FN,M. FRACZAK Daniel et Mme GIOT Sylvie, ,5662,22.02,43.46,,,,,,,
30/03/2015 13:59,37,INDRE ET LOIRE,9,Loches,19347,8585,44.37,10762,55.63,935,4.83,8.69,304,1.57,2.82,9523,49.22,88.49,1,BC-UD,Mme GERVÈS Valérie et M. LOUAULT Pierre,Elus,6624,34.24,69.56,2,BC-FN,Mme KUKULSKI Eva et M. MARTINET-VIERTHELIN François, ,2899,14.98,30.44,,,,,,,
30/03/2015 13:59,37,INDRE ET LOIRE,10,Montlouis-sur-Loire,24231,12231,50.48,12000,49.52,692,2.86,5.77,377,1.56,3.14,10931,45.11,91.09,1,BC-SOC,M. BOURDY Patrick et Mme MONMARCHÉ-VOISINE Agnès,Elus,5595,23.09,51.18,5,BC-UD,M. AUGEREAU Gilles et Mme POIRAULT-GAUVIN Géraldine, ,5336,22.02,48.82,,,,,,,
30/03/2015 13:59,37,INDRE ET LOIRE,11,Monts,26163,12932,49.43,13231,50.57,792,3.03,5.99,374,1.43,2.83,12065,46.11,91.19,2,BC-SOC,M. LANDRÉ Jean-Claude et Mme MÜNSCH-MASSET Cathy, ,4919,18.8,40.77,3,BC-UD,Mme GINER Sylvie et M. MICHAUD Patrick,Elus,7146,27.31,59.23,,,,,,,
30/03/2015 13:59,37,INDRE ET LOIRE,12,Saint-Cyr-sur-Loire,27901,13956,50.02,13945,49.98,663,2.38,4.75,374,1.34,2.68,12908,46.26,92.56,1,BC-UG,M. AGEORGES Joël et Mme PUIFFE Marie-Hélène, ,4971,17.82,38.51,2,BC-UD,M. COUTEAU Jean-Yves et Mme SARDOU Dominique,Elus,7937,28.45,61.49,,,,,,,
30/03/2015 13:59,37,INDRE ET LOIRE,13,Sainte-Maure-de-Touraine,20994,9599,45.72,11395,54.28,842,4.01,7.39,353,1.68,3.1,10200,48.59,89.51,1,BC-UD,Mme ARNAULT Nadège et M. MARTEGOUTTE Etienne,Elus,7023,33.45,68.85,4,BC-FN,Mme RAPICAULT Christine et M. TRIADOU Jean-Michel, ,3177,15.13,31.15,,,,,,,
30/03/2015 13:59,37,INDRE ET LOIRE,14,Saint-Pierre-des-Corps,22623,11890,52.56,10733,47.44,714,3.16,6.65,319,1.41,2.97,9700,42.88,90.38,1,BC-SOC,M. JEANNEAU Cyrille et Mme LIZÉ-BRUN Brigitte, ,4277,18.91,44.09,4,BC-UD,Mme HADDAD Mounia et M. PAUMIER Jean-Gérard,Elus,5423,23.97,55.91,,,,,,,
30/03/2015 13:59,37,INDRE ET LOIRE,15,Tours-1,23492,12105,51.53,11387,48.47,646,2.75,5.67,374,1.59,3.28,10367,44.13,91.04,4,BC-SOC,Mme OUBLAL Samira et M. THOMAS Frédéric, ,4900,20.86,47.27,3,BC-UD,Mme CHEVILLARD Cécile et M. DATEU Xavier,Elus,5467,23.27,52.73,,,,,,,
30/03/2015 13:59,37,INDRE ET LOIRE,16,Tours-2,19595,11153,56.92,8442,43.08,400,2.04,4.74,293,1.5,3.47,7749,39.55,91.79,1,BC-SOC,M. LEMOINE Dominique et Mme ZULIAN Florence,Elus,3931,20.06,50.73,4,BC-UD,M. ALUCHON Louis et Mme NICOLAY CABANNE Marion, ,3818,19.48,49.27,,,,,,,
30/03/2015 13:59,37,INDRE ET LOIRE,17,Tours-3,18654,9970,53.45,8684,46.55,407,2.18,4.69,259,1.39,2.98,8018,42.98,92.33,1,BC-UG,M. DUTREIX Jean-Luc et Mme HAMOUDI Nadia, ,3740,20.05,46.65,3,BC-UD,Mme DARNET-MALAQUIN Barbara et M. LEBRETON Olivier,Elus,4278,22.93,53.35,,,,,,,
30/03/2015 13:59,37,INDRE ET LOIRE,18,Tours-4,17028,9615,56.47,7413,43.53,337,1.98,4.55,175,1.03,2.36,6901,40.53,93.09,3,BC-UG,M. GAUTREAU Nicolas et Mme SIOUVILLE Fanny, ,3435,20.17,49.78,4,BC-UD,Mme BALLESTEROS Céline et M. GELFI Thomas,Elus,3466,20.35,50.22,,,,,,,
30/03/2015 13:59,37,INDRE ET LOIRE,19,Vouvray,21163,10360,48.95,10803,51.05,699,3.3,6.47,265,1.25,2.45,9839,46.49,91.08,1,BC-SOC,Mme JAKIC Béatrice et M. MARIOTTE Bernard, ,4458,21.07,45.31,2,BC-UD,M. DELÉTANG Patrick et Mme DEVALLÉE Pascale,Elus,5381,25.43,54.69,,,,,,,
30/03/2015 13:59,38,ISERE,1,Bièvre,30933,14899,48.17,16034,51.83,1519,4.91,9.47,458,1.48,2.86,14057,45.44,87.67,3,BC-UD,M. BARBIER Jean-Pierre et Mme DEBOST Claire,Elus,8864,28.66,63.06,2,BC-FN,M. FERRÉ Florian et Mme ROURE Paulette, ,5193,16.79,36.94,,,,,,,
30/03/2015 13:59,38,ISERE,2,Bourgoin-Jallieu,34146,18162,53.19,15984,46.81,1282,3.75,8.02,441,1.29,2.76,14261,41.76,89.22,3,BC-UD,M. CHRIQUI Vincent et Mme MICHAUD Evelyne,Elus,9501,27.82,66.62,6,BC-FN,M. ARLAUD Robert et Mme GRECK Michèle, ,4760,13.94,33.38,,,,,,,
30/03/2015 13:59,38,ISERE,3,Chartreuse-Guiers,24541,11916,48.56,12625,51.44,1070,4.36,8.48,302,1.23,2.39,11253,45.85,89.13,4,BC-UD,Mme BURLET Céline et M. GILLET André,Elus,6888,28.07,61.21,5,BC-FN,M. BERTHELEMY Damien et Mme BURGAZ Muriel, ,4365,17.79,38.79,,,,,,,
30/03/2015 13:59,38,ISERE,4,Charvieu-Chavagneux,34567,18852,54.54,15715,45.46,1227,3.55,7.81,381,1.1,2.42,14107,40.81,89.77,1,BC-UD,M. DEZEMPTE Gérard et Mme MERLE Annick,Elus,8255,23.88,58.52,2,BC-FN,Mme D'ORNANO Mireille et M. GUIRONNET DE MASSAS Eric, ,5852,16.93,41.48,,,,,,,
30/03/2015 13:59,38,ISERE,5,Echirolles,27932,14832,53.1,13100,46.9,879,3.15,6.71,302,1.08,2.31,11919,42.67,90.98,3,BC-UG,M. BESSIRON Daniel et Mme ROCHAS Sylvette,Elus,7560,27.07,63.43,5,BC-FN,M. JOLLY Alexis et Mme VOURIOT Marie-Agnès, ,4359,15.61,36.57,,,,,,,
30/03/2015 13:59,38,ISERE,6,Fontaine-Seyssinet,26277,13182,50.17,13095,49.83,660,2.51,5.04,295,1.12,2.25,12140,46.2,92.71,2,BC-UG,Mme GAILLARD Khadra et M. LISSY Guillaume,Elus,6490,24.7,53.46,4,BC-UD,M. GILABERT François et Mme STRECKER Marie-Noëlle, ,5650,21.5,46.54,,,,,,,
30/03/2015 13:59,38,ISERE,7,Fontaine-Vercors,27625,13728,49.69,13897,50.31,587,2.12,4.22,233,0.84,1.68,13077,47.34,94.1,3,BC-UG,M. BELLE Yannick et Mme BONNIEU-DEVALUEZ Jackie, ,5748,20.81,43.96,5,BC-UD,Mme CARLIOZ Chantal et M. COIGNÉ Christian,Elus,7329,26.53,56.04,,,,,,,
30/03/2015 13:59,38,ISERE,8,Le Grand-Lemps,25468,11256,44.2,14212,55.8,314,1.23,2.21,129,0.51,0.91,13769,54.06,96.88,1,BC-UG,Mme COLUSSI Sylviane et M. RAMBAUD Didier,Elus,5399,21.2,39.21,2,BC-UD,Mme JANIN-GADOUX Béatrice et M. VITTE Daniel, ,4637,18.21,33.68,4,BC-FN,M. GENIN Jean-Charles et Mme JIMENEZ Manon, ,3733,14.66,27.11
30/03/2015 13:59,38,ISERE,9,Grenoble-1,23205,13930,60.03,9275,39.97,1359,5.86,14.65,443,1.91,4.78,7473,32.2,80.57,4,BC-UG,M. GARCIA Pascal et Mme NECIB Hakima, ,3189,13.74,42.67,2,BC-DVG,Mme KIRAT Nadia et M. TROCMÉ Benjamin,Elus,4284,18.46,57.33,,,,,,,
30/03/2015 13:59,38,ISERE,10,Grenoble-2,30443,15826,51.99,14617,48.01,696,2.29,4.76,269,0.88,1.84,13652,44.84,93.4,2,BC-UG,Mme CRIFO Christine et M. RIBEAUD Pierre,Elus,7788,25.58,57.05,1,BC-UD,Mme BERANGER Nathalie et M. DUPONT-FERRIER Stéphane, ,5864,19.26,42.95,,,,,,,
30/03/2015 13:59,38,ISERE,11,Grenoble-3,25752,15691,60.93,10061,39.07,1444,5.61,14.35,464,1.8,4.61,8153,31.66,81.04,3,BC-UG,M. ARNAUD Pierre et Mme MASSON Laure, ,3602,13.99,44.18,1,BC-DVG,M. BERTRAND Olivier et Mme VERMOREL Véronique,Elus,4551,17.67,55.82,,,,,,,
30/03/2015 13:59,38,ISERE,12,Grenoble-4,23736,14885,62.71,8851,37.29,1311,5.52,14.81,502,2.11,5.67,7038,29.65,79.52,4,BC-UG,Mme GERMAIN Amandine et M. MACÉ Jean-Loup,Elus,3721,15.68,52.87,6,BC-DVG,Mme DJIDEL Salima et M. DONTAINE Alain, ,3317,13.97,47.13,,,,,,,
30/03/2015 13:59,38,ISERE,13,Le Haut-Grésivaudan,31085,15646,50.33,15439,49.67,910,2.93,5.89,349,1.12,2.26,14180,45.62,91.85,1,BC-UG,M. COHARD Roger et Mme GUESDON Florence, ,6697,21.54,47.23,3,BC-UD,M. ENGRAND Christophe et Mme KOHLY Martine,Elus,7483,24.07,52.77,,,,,,,
30/03/2015 13:59,38,ISERE,14,L'Isle-d'Abeau,32047,18449,57.57,13598,42.43,950,2.96,6.99,334,1.04,2.46,12314,38.42,90.56,3,BC-UD,M. FEYSSAGUET Raymond et Mme SIMON Catherine,Elus,7720,24.09,62.69,1,BC-FN,Mme PIOT Marion et M. SABATIER Antonin, ,4594,14.34,37.31,,,,,,,
30/03/2015 13:59,38,ISERE,15,Matheysine-Trièves,23416,10044,42.89,13372,57.11,694,2.96,5.19,286,1.22,2.14,12392,52.92,92.67,4,BC-UG,M. GALVIN Charles et Mme RIONDET Chrystel, ,4574,19.53,36.91,3,BC-UD,M. MULYK Fabien et Mme PUISSAT Frédérique,Elus,7818,33.39,63.09,,,,,,,
